Time,Phase_Labels
1738247049.5583527,1
1738247049.5746536,1
1738247049.593469,1
1738247049.608605,1
1738247049.624691,1
1738247049.6437488,1
1738247049.6587112,1
1738247049.6756625,1
1738247049.693766,1
1738247049.7091434,1
1738247049.726252,1
1738247049.7438931,1
1738247049.7592175,1
1738247049.776351,1
1738247049.7945995,1
1738247049.809631,1
1738247049.826575,1
1738247049.8449037,1
1738247049.8596208,1
1738247049.8766382,1
1738247049.8946505,1
1738247049.9093502,1
1738247049.9258385,0
1738247049.9444315,0
1738247049.9591885,0
1738247049.9769592,0
1738247049.994114,0
1738247050.0094938,0
1738247050.026282,0
1738247050.0442555,0
1738247050.0595298,0
1738247050.0764294,0
1738247050.09398,0
1738247050.109124,0
1738247050.1259117,0
1738247050.144057,0
1738247050.1592977,0
1738247050.176654,0
1738247050.1944935,0
1738247050.209375,0
1738247050.2253015,0
1738247050.2445848,0
1738247050.2592168,0
1738247050.276303,0
1738247050.2948012,0
1738247050.309662,0
1738247050.3259752,0
1738247050.3446174,0
1738247050.3592186,0
1738247050.3754845,0
1738247050.3948174,0
1738247050.4093096,0
1738247050.424674,0
1738247050.44477,0
1738247050.459228,0
1738247050.475283,0
1738247050.4942975,0
1738247050.5095508,0
1738247050.5247238,0
1738247050.544723,0
1738247050.5596566,0
1738247050.5755649,0
1738247050.5945787,0
1738247050.6096945,0
1738247050.624415,0
1738247050.644664,0
1738247050.6595204,0
1738247050.6746175,0
1738247050.694897,0
1738247050.7093482,0
1738247050.7246575,0
1738247050.7448664,0
1738247050.7600338,0
1738247050.7751963,0
1738247050.794777,0
1738247050.8104787,0
1738247050.825791,0
1738247050.8446436,0
1738247050.8622086,0
1738247050.881194,0
1738247050.8965,0
1738247050.910663,0
1738247050.9266412,0
1738247050.9455297,0
1738247050.9604113,0
1738247050.9761045,0
1738247050.9947996,0
1738247051.0099878,0
1738247051.025313,0
1738247051.0450585,0
1738247051.0594091,0
1738247051.0758102,0
1738247051.0952384,0
1738247051.109794,0
1738247051.1250508,0
1738247051.1450727,0
1738247051.16007,0
1738247051.1749167,0
1738247051.1960063,0
1738247051.2092743,0
1738247051.2247548,0
1738247051.2460449,0
1738247051.260038,1
1738247051.275221,1
1738247051.295416,1
1738247051.3100402,1
1738247051.3255343,1
1738247051.3450434,1
1738247051.3598828,1
1738247051.3759089,1
1738247051.395461,1
1738247051.4106555,1
1738247051.426635,1
1738247051.4457388,1
1738247051.4608538,1
1738247051.4766672,1
1738247051.496678,1
1738247051.5102425,1
1738247051.5262573,1
1738247051.5461402,1
1738247051.5604532,1
1738247051.576651,1
1738247051.5963824,1
1738247051.610812,1
1738247051.6269815,1
1738247051.6464849,1
1738247051.6609538,1
1738247051.6767826,1
1738247051.6964211,1
1738247051.710992,1
1738247051.7265882,1
1738247051.7463071,1
1738247051.7615526,0
1738247051.7771552,0
1738247051.7964406,0
1738247051.811211,0
1738247051.8274484,0
1738247051.846604,0
1738247051.8611755,0
1738247051.8772757,0
1738247051.8967574,0
1738247051.9111648,0
1738247051.9277377,0
1738247051.9469216,0
1738247051.9612954,0
1738247051.9784353,0
1738247051.996895,0
1738247052.011412,0
1738247052.027922,0
1738247052.0470147,0
1738247052.0615346,0
1738247052.07766,0
1738247052.097137,0
1738247052.1113434,0
1738247052.127549,0
1738247052.147018,0
1738247052.161656,0
1738247052.1777554,0
1738247052.1974895,0
1738247052.2116709,0
1738247052.227693,0
1738247052.247598,0
1738247052.2614288,0
1738247052.2782545,0
1738247052.2968953,0
1738247052.3121266,0
1738247052.3278356,0
1738247052.3471704,0
1738247052.3617334,0
1738247052.3782225,0
1738247052.3975828,0
1738247052.4116962,0
1738247052.4282186,0
1738247052.4479184,0
1738247052.461939,0
1738247052.478099,0
1738247052.4973276,0
1738247052.5118463,0
1738247052.5279148,0
1738247052.5470786,0
1738247052.561861,0
1738247052.578089,0
1738247052.5975485,0
1738247052.612162,0
1738247052.6284776,0
1738247052.647585,0
1738247052.6619427,0
1738247052.6788902,0
1738247052.6976156,0
1738247052.7117834,0
1738247052.7283049,0
1738247052.747234,0
1738247052.761826,0
1738247052.778454,0
1738247052.797443,0
1738247052.8121076,0
1738247052.828823,0
1738247052.8482175,0
1738247052.8624806,0
1738247052.8785942,0
1738247052.8982174,0
1738247052.912444,0
1738247052.9286296,0
1738247052.9475863,0
1738247052.9624047,0
1738247052.9790535,1
1738247052.99767,1
1738247053.0124636,1
1738247053.0288258,1
1738247053.0478995,1
1738247053.0620103,1
1738247053.0791154,1
1738247053.097817,1
1738247053.112674,1
1738247053.1288846,1
1738247053.1481457,1
1738247053.1623852,1
1738247053.179284,1
1738247053.1982496,1
1738247053.2127676,1
1738247053.22972,1
1738247053.2485902,1
1738247053.263382,1
1738247053.2805333,1
1738247053.2988255,1
1738247053.3135862,1
1738247053.330783,1
1738247053.3486238,1
1738247053.363901,1
1738247053.3803122,1
1738247053.3986194,1
1738247053.4129632,1
1738247053.430049,1
1738247053.448522,1
1738247053.4634094,1
1738247053.481321,0
1738247053.4992266,0
1738247053.513707,0
1738247053.5314827,0
1738247053.5500195,0
1738247053.5644584,0
1738247053.5826623,0
1738247053.59989,0
1738247053.6145115,0
1738247053.6324863,0
1738247053.6508212,0
1738247053.6659975,0
1738247053.6842742,0
1738247053.7017686,0
1738247053.7165675,0
1738247053.7354589,0
1738247053.7541046,0
1738247053.769145,0
1738247053.7878163,0
1738247053.8055284,0
1738247053.8205504,0
1738247053.8383913,0
1738247053.8559492,0
1738247053.8713408,0
1738247053.8896422,0
1738247053.9077733,0
1738247053.9225135,0
1738247053.9405353,0
1738247053.9576402,0
1738247053.9726295,0
1738247053.9913695,0
1738247054.0081313,0
1738247054.0232077,0
1738247054.0421906,0
1738247054.05842,0
1738247054.0736303,0
1738247054.0920472,0
1738247054.108096,0
1738247054.1234128,0
1738247054.1422572,0
1738247054.1584897,0
1738247054.173252,0
1738247054.1918056,0
1738247054.208387,0
1738247054.2235413,0
1738247054.2420428,0
1738247054.2583237,0
1738247054.2737243,0
1738247054.291788,0
1738247054.3080945,0
1738247054.3226156,0
1738247054.3406026,0
1738247054.3574374,0
1738247054.3726842,0
1738247054.3900106,0
1738247054.407678,0
1738247054.4221718,0
1738247054.4394383,0
1738247054.457268,0
1738247054.4716618,0
1738247054.4894269,0
1738247054.507879,0
1738247054.522637,0
1738247054.5389843,0
1738247054.55776,0
1738247054.5723822,0
1738247054.5899055,0
1738247054.6077638,0
1738247054.6228423,0
1738247054.6406538,0
1738247054.6579056,0
1738247054.6726923,0
1738247054.6917248,0
1738247054.7079463,0
1738247054.7231877,0
1738247054.7401717,1
1738247054.7578657,1
1738247054.7732706,1
1738247054.790553,1
1738247054.8079386,1
1738247054.8227634,1
1738247054.8400714,1
1738247054.8581414,1
1738247054.8731306,1
1738247054.8900454,1
1738247054.907616,1
1738247054.9226406,1
1738247054.9405415,1
1738247054.9583056,1
1738247054.972872,1
1738247054.9906306,1
1738247055.0081406,1
1738247055.023317,1
1738247055.0409114,1
1738247055.0581317,1
1738247055.073243,1
1738247055.0923426,1
1738247055.1090095,1
1738247055.1240947,1
1738247055.141265,1
1738247055.158234,1
1738247055.17411,1
1738247055.191215,1
1738247055.2081027,1
1738247055.223699,1
1738247055.241191,1
1738247055.258708,1
1738247055.2738633,0
1738247055.291015,0
1738247055.308609,0
1738247055.3236375,0
1738247055.3409443,0
1738247055.3587954,0
1738247055.373824,0
1738247055.3910377,0
1738247055.4092014,0
1738247055.4240298,0
1738247055.440815,0
1738247055.4587338,0
1738247055.4739854,0
1738247055.492057,0
1738247055.509622,0
1738247055.524533,0
1738247055.5413244,0
1738247055.5589566,0
1738247055.57433,0
1738247055.5916326,0
1738247055.609306,0
1738247055.6243377,0
1738247055.641168,0
1738247055.65873,0
1738247055.6743388,0
1738247055.6907294,0
1738247055.7089467,0
1738247055.7239697,0
1738247055.7403195,0
1738247055.758567,0
1738247055.773846,0
1738247055.7901013,0
1738247055.809039,0
1738247055.8241117,0
1738247055.839566,0
1738247055.8593905,0
1738247055.8740003,0
1738247055.8908775,0
1738247055.909287,0
1738247055.9243684,0
1738247055.9401746,0
1738247055.9588847,0
1738247055.9762096,0
1738247055.9962866,0
1738247056.011333,0
1738247056.026678,0
1738247056.046617,0
1738247056.0610754,0
1738247056.076973,0
1738247056.0972042,0
1738247056.111618,0
1738247056.127607,0
1738247056.1476622,0
1738247056.162194,0
1738247056.1776743,0
1738247056.1976583,0
1738247056.2124214,0
1738247056.2278385,0
1738247056.2480104,0
1738247056.2622635,0
1738247056.2774088,0
1738247056.2983098,0
1738247056.3127496,0
1738247056.3280003,0
1738247056.3481352,0
1738247056.3627791,0
1738247056.3775463,0
1738247056.3985856,0
1738247056.4130332,0
1738247056.4281263,0
1738247056.447727,0
1738247056.462123,1
1738247056.4770372,1
1738247056.4962344,1
1738247056.511387,1
1738247056.5261772,1
1738247056.5415635,1
1738247056.5604155,1
1738247056.5750408,1
1738247056.590711,1
1738247056.6104562,1
1738247056.624784,1
1738247056.6413152,1
1738247056.660123,1
1738247056.674925,1
1738247056.6909342,1
1738247056.7102246,1
1738247056.7251606,1
1738247056.741057,1
1738247056.7605264,1
1738247056.7748322,1
1738247056.7906291,1
1738247056.810552,1
1738247056.824702,1
1738247056.8410344,1
1738247056.8609197,1
1738247056.874887,1
1738247056.8911183,1
1738247056.91074,1
1738247056.9251842,1
1738247056.9411924,1
1738247056.9609373,0
1738247056.975463,0
1738247056.991238,0
1738247057.0108528,0
1738247057.0258586,0
1738247057.0412266,0
1738247057.060537,0
1738247057.0756004,0
1738247057.0917544,0
1738247057.1105883,0
1738247057.126029,0
1738247057.141787,0
1738247057.1606712,0
1738247057.1755884,0
1738247057.19163,0
1738247057.2106624,0
1738247057.225715,0
1738247057.2416878,0
1738247057.2607174,0
1738247057.2755857,0
1738247057.2918956,0
1738247057.3108418,0
1738247057.3254757,0
1738247057.3417797,0
1738247057.3609967,0
1738247057.3761296,0
1738247057.3919814,0
1738247057.411311,0
1738247057.425323,0
1738247057.4418793,0
1738247057.4614155,0
1738247057.4756596,0
1738247057.4921105,0
1738247057.5110884,0
1738247057.5258856,0
1738247057.541745,0
1738247057.5612562,0
1738247057.5756943,0
1738247057.592188,0
1738247057.6111517,0
1738247057.6261675,0
1738247057.6422238,0
1738247057.6608884,0
1738247057.6792347,0
1738247057.6987083,0
1738247057.7133994,0
1738247057.72877,0
1738247057.7442164,0
1738247057.7616394,0
1738247057.7765725,0
1738247057.7926748,0
1738247057.811442,0
1738247057.8262622,0
1738247057.8426511,0
1738247057.861312,0
1738247057.8754694,0
1738247057.892722,0
1738247057.911737,0
1738247057.926397,0
1738247057.942617,0
1738247057.9616237,0
1738247057.9764688,0
1738247057.992237,0
1738247058.011534,0
1738247058.0267067,0
1738247058.0425866,0
1738247058.0622654,0
1738247058.0764208,0
1738247058.0932827,0
1738247058.112234,0
1738247058.1262045,0
1738247058.143026,1
1738247058.162475,1
1738247058.1763153,1
1738247058.1935282,1
1738247058.212396,1
1738247058.226517,1
1738247058.2432966,1
1738247058.2622776,1
1738247058.2768905,1
1738247058.2931385,1
1738247058.3125086,1
1738247058.3267958,1
1738247058.342882,1
1738247058.362345,1
1738247058.377715,1
1738247058.3936706,1
1738247058.4123657,1
1738247058.4273367,1
1738247058.4436946,1
1738247058.4626584,1
1738247058.4774113,1
1738247058.4936533,1
1738247058.5123525,1
1738247058.527152,1
1738247058.5437794,1
1738247058.5626917,1
1738247058.577629,1
1738247058.5941453,1
1738247058.6128864,1
1738247058.6273518,1
1738247058.6441858,1
1738247058.662878,1
1738247058.6771157,0
1738247058.69387,0
1738247058.7127702,0
1738247058.7278466,0
1738247058.7448528,0
1738247058.7636063,0
1738247058.7775817,0
1738247058.794804,0
1738247058.813737,0
1738247058.8278162,0
1738247058.844871,0
1738247058.8632553,0
1738247058.877936,0
1738247058.895247,0
1738247058.913882,0
1738247058.928072,0
1738247058.9456966,0
1738247058.9638002,0
1738247058.9786022,0
1738247058.9954195,0
1738247059.0141616,0
1738247059.028266,0
1738247059.0450466,0
1738247059.0637348,0
1738247059.0786436,0
1738247059.095991,0
1738247059.1140535,0
1738247059.1287527,0
1738247059.1462245,0
1738247059.1640255,0
1738247059.1784625,0
1738247059.1956909,0
1738247059.2141116,0
1738247059.2283225,0
1738247059.2465906,0
1738247059.2640078,0
1738247059.2781706,0
1738247059.2957506,0
1738247059.3137877,0
1738247059.3283868,0
1738247059.3460605,0
1738247059.3642857,0
1738247059.3821845,0
1738247059.4003692,0
1738247059.4167354,0
1738247059.4343195,0
1738247059.4516652,0
1738247059.4668758,0
1738247059.4814816,0
1738247059.4999084,0
1738247059.5154643,0
1738247059.530748,0
1738247059.548717,0
1738247059.5651305,0
1738247059.580619,0
1738247059.5980885,0
1738247059.614805,0
1738247059.629581,0
1738247059.6474574,0
1738247059.6648357,0
1738247059.678746,0
1738247059.696964,0
1738247059.7143114,0
1738247059.728389,0
1738247059.74726,0
1738247059.7648544,0
1738247059.7793806,0
1738247059.7965376,0
1738247059.8146503,0
1738247059.8290107,0
1738247059.8474574,1
1738247059.865749,1
1738247059.8799949,1
1738247059.8986895,1
1738247059.915763,1
1738247059.93109,1
1738247059.9491854,1
1738247059.9663272,1
1738247059.9807343,1
1738247059.9994214,1
1738247060.016372,1
1738247060.0310714,1
1738247060.0500822,1
1738247060.0672195,1
1738247060.0816913,1
1738247060.1006224,1
1738247060.1170976,1
1738247060.1318145,1
1738247060.1508338,1
1738247060.1672974,1
1738247060.1826231,1
1738247060.2013383,1
1738247060.2173254,1
1738247060.2328527,1
1738247060.2508914,1
1738247060.2675438,1
1738247060.2824574,1
1738247060.3011076,1
1738247060.317413,1
1738247060.3331003,0
1738247060.3516965,0
1738247060.368057,0
1738247060.3822868,0
1738247060.4019454,0
1738247060.4183438,0
1738247060.4332173,0
1738247060.4516735,0
1738247060.4685824,0
1738247060.4830365,0
1738247060.502559,0
1738247060.518424,0
1738247060.534006,0
1738247060.5524793,0
1738247060.5687208,0
1738247060.584227,0
1738247060.602529,0
1738247060.618987,0
1738247060.634311,0
1738247060.6520848,0
1738247060.668929,0
1738247060.6839333,0
1738247060.7026412,0
1738247060.7184465,0
1738247060.7341683,0
1738247060.7527337,0
1738247060.7684767,0
1738247060.7844875,0
1738247060.8022993,0
1738247060.818663,0
1738247060.8340209,0
1738247060.852309,0
1738247060.868833,0
1738247060.8836446,0
1738247060.9023538,0
1738247060.9186027,0
1738247060.9340534,0
1738247060.9523027,0
1738247060.9691794,0
1738247060.983971,0
1738247061.0021172,0
1738247061.0188138,0
1738247061.033955,0
1738247061.0523777,0
1738247061.0693111,0
1738247061.0840497,0
1738247061.1023738,0
1738247061.1194465,0
1738247061.1344583,0
1738247061.15262,0
1738247061.16932,0
1738247061.1843193,0
1738247061.202728,0
1738247061.2192245,0
1738247061.2344108,0
1738247061.2527404,0
1738247061.269431,0
1738247061.2847507,0
1738247061.3026507,0
1738247061.3196695,0
1738247061.334448,0
1738247061.352867,0
1738247061.3697743,0
1738247061.384668,0
1738247061.402808,0
1738247061.4199631,0
1738247061.4343078,0
1738247061.452728,0
1738247061.4698553,0
1738247061.4846952,0
1738247061.5030386,0
1738247061.520309,0
1738247061.5346844,0
1738247061.5530455,0
1738247061.569891,0
1738247061.5845432,0
1738247061.6030848,0
1738247061.620217,0
1738247061.635075,0
1738247061.6532755,0
1738247061.6702263,0
1738247061.685406,0
1738247061.703171,0
1738247061.7207608,0
1738247061.735605,0
1738247061.7535331,0
1738247061.7706816,0
1738247061.7857876,0
1738247061.8041744,0
1738247061.820703,0
1738247061.835827,0
1738247061.85383,0
1738247061.8712094,0
1738247061.885918,0
1738247061.9040034,0
1738247061.9209795,0
1738247061.9356358,0
1738247061.9540932,0
1738247061.9712763,0
1738247061.9861455,0
1738247062.0039918,0
1738247062.0212858,0
1738247062.0364227,0
1738247062.0542772,0
1738247062.0715632,0
1738247062.086985,0
1738247062.1044552,0
1738247062.1217206,0
1738247062.137209,0
1738247062.1547863,0
1738247062.1719398,0
1738247062.1876383,0
1738247062.204788,0
1738247062.2222106,0
1738247062.2375932,0
1738247062.2548568,0
1738247062.2723718,0
1738247062.2883475,0
1738247062.3049102,0
1738247062.3223937,0
1738247062.338595,0
1738247062.3551946,0
1738247062.3722465,0
1738247062.38884,0
1738247062.4054787,0
1738247062.4222376,0
1738247062.4385357,0
1738247062.4550283,0
1738247062.472449,0
1738247062.488763,0
1738247062.5056777,0
1738247062.522885,0
1738247062.5383823,0
1738247062.5554554,0
1738247062.5728257,0
1738247062.589161,0
1738247062.6056888,0
1738247062.6225736,0
1738247062.638984,0
1738247062.6557202,0
1738247062.6732008,0
1738247062.6887069,0
1738247062.7056544,0
1738247062.722722,0
1738247062.7388525,0
1738247062.7558997,0
1738247062.7734632,0
1738247062.7893455,0
1738247062.8063197,0
1738247062.823908,0
1738247062.8390677,1
1738247062.8553803,1
1738247062.8738043,1
1738247062.889238,1
1738247062.9059854,1
1738247062.9237225,1
1738247062.9400215,1
1738247062.9564157,1
1738247062.973988,1
1738247062.9901476,1
1738247063.0066826,1
1738247063.0241177,1
1738247063.039687,1
1738247063.0564225,1
1738247063.0745726,1
1738247063.089783,1
1738247063.1060083,1
1738247063.12416,1
1738247063.1404524,1
1738247063.156374,1
1738247063.1744397,1
1738247063.1914015,1
1738247063.2066126,1
1738247063.2249818,1
1738247063.2411866,1
1738247063.256558,1
1738247063.274898,1
1738247063.2919295,1
1738247063.306703,1
1738247063.3250985,1
1738247063.3415062,1
1738247063.357507,1
1738247063.3751671,1
1738247063.3912947,1
1738247063.4074657,1
1738247063.424665,1
1738247063.441566,1
1738247063.4579751,1
1738247063.4748094,1
1738247063.4925356,1
1738247063.5072975,1
1738247063.5253506,1
1738247063.542122,1
1738247063.5579789,1
1738247063.5755832,1
1738247063.5929527,1
1738247063.608699,1
1738247063.6259663,1
1738247063.643375,1
1738247063.659872,1
1738247063.6767848,1
1738247063.6943076,1
1738247063.7130618,1
1738247063.7280457,1
1738247063.7454734,1
1738247063.7643914,1
1738247063.7786193,1
1738247063.7962365,1
1738247063.8157954,1
1738247063.8306158,1
1738247063.8466506,1
1738247063.865885,1
1738247063.8804407,1
1738247063.8973866,1
1738247063.9166424,1
1738247063.9310417,1
1738247063.9466963,1
1738247063.966569,1
1738247063.9813,1
1738247063.9967048,1
1738247064.0173175,1
1738247064.0310676,1
1738247064.0471568,1
1738247064.0668356,1
1738247064.0812762,1
1738247064.0977137,1
1738247064.116887,1
1738247064.131406,1
1738247064.147334,1
1738247064.1662674,1
1738247064.1806002,0
1738247064.1971276,0
1738247064.216232,0
1738247064.2311244,0
1738247064.2471228,0
1738247064.2660651,0
1738247064.280977,0
1738247064.2969458,0
1738247064.3160093,0
1738247064.3309877,0
1738247064.346619,0
1738247064.3658023,0
1738247064.3797598,0
1738247064.39651,0
1738247064.4157326,0
1738247064.430082,0
1738247064.4467828,0
1738247064.4651525,0
1738247064.480227,0
1738247064.496398,0
1738247064.5156486,0
1738247064.5301309,0
1738247064.5470748,0
1738247064.5646846,0
1738247064.580294,0
1738247064.596657,0
1738247064.6150854,0
1738247064.6302762,0
1738247064.6461904,0
1738247064.664771,0
1738247064.6801257,0
1738247064.696828,0
1738247064.714648,0
1738247064.7303064,0
1738247064.7466242,0
1738247064.7641623,0
1738247064.7803645,0
1738247064.7965906,0
1738247064.8148868,0
1738247064.830176,0
1738247064.847265,0
1738247064.8640554,0
1738247064.8799665,0
1738247064.8965485,0
1738247064.915076,0
1738247064.9303558,0
1738247064.9474738,0
1738247064.96474,0
1738247064.9802518,0
1738247064.9969382,0
1738247065.0138092,0
1738247065.0300016,0
1738247065.0470665,0
1738247065.0651548,0
1738247065.080812,0
1738247065.0973644,0
1738247065.1149633,1
1738247065.1308303,1
1738247065.1475186,1
1738247065.165356,1
1738247065.180523,1
1738247065.1977885,1
1738247065.2147646,1
1738247065.2313972,1
1738247065.247586,1
1738247065.264915,1
1738247065.2821212,1
1738247065.2981052,1
1738247065.314947,1
1738247065.331864,1
1738247065.347494,1
1738247065.3650408,1
1738247065.381993,1
1738247065.397885,1
1738247065.415427,1
1738247065.4323225,1
1738247065.4475486,1
1738247065.4657383,1
1738247065.482073,1
1738247065.498184,1
1738247065.51565,1
1738247065.5317652,1
1738247065.5479093,1
1738247065.566405,1
1738247065.5822673,1
1738247065.5980463,1
1738247065.6157372,1
1738247065.632092,1
1738247065.6490068,1
1738247065.6669254,1
1738247065.6824512,0
1738247065.6986604,0
1738247065.7159133,0
1738247065.7327154,0
1738247065.7483304,0
1738247065.766234,0
1738247065.782795,0
1738247065.7983522,0
1738247065.8165069,0
1738247065.832945,0
1738247065.8482373,0
1738247065.867048,0
1738247065.883139,0
1738247065.8990817,0
1738247065.9165275,0
1738247065.9327283,0
1738247065.9480302,0
1738247065.9667473,0
1738247065.982977,0
1738247065.9986804,0
1738247066.0171485,0
1738247066.03378,0
1738247066.049,0
1738247066.0664814,0
1738247066.083635,0
1738247066.0988932,0
1738247066.1168802,0
1738247066.1333966,0
1738247066.148321,0
1738247066.166665,0
1738247066.1837687,0
1738247066.1985393,0
1738247066.217276,0
1738247066.233311,0
1738247066.2493272,0
1738247066.2672975,0
1738247066.2838526,0
1738247066.2994273,0
1738247066.317264,0
1738247066.333394,0
1738247066.348916,0
1738247066.367273,0
1738247066.3835208,0
1738247066.3991206,0
1738247066.4172385,0
1738247066.434069,0
1738247066.4489343,0
1738247066.4671054,0
1738247066.4837184,0
1738247066.4988856,0
1738247066.5169346,0
1738247066.5338736,0
1738247066.549153,0
1738247066.5676565,0
1738247066.5838706,0
1738247066.5997725,0
1738247066.6173916,0
1738247066.6342478,0
1738247066.6498237,0
1738247066.667723,0
1738247066.6846027,0
1738247066.6991737,0
1738247066.7175891,0
1738247066.7347872,0
1738247066.749639,0
1738247066.7679129,0
1738247066.7848663,0
1738247066.7994723,0
1738247066.818319,0
1738247066.8354352,0
1738247066.849402,0
1738247066.8686333,0
1738247066.884552,0
1738247066.8997047,0
1738247066.918255,0
1738247066.9347513,0
1738247066.9499416,0
1738247066.968413,0
1738247066.9849343,0
1738247067.0005293,0
1738247067.017934,0
1738247067.0346613,0
1738247067.0503132,0
1738247067.0686362,0
1738247067.0849752,0
1738247067.1005862,0
1738247067.1180198,0
1738247067.1352935,0
1738247067.1507566,0
1738247067.1682482,0
1738247067.186333,0
1738247067.2010078,0
1738247067.219003,0
1738247067.2363453,0
1738247067.2510955,0
1738247067.2686644,0
1738247067.2862363,0
1738247067.302621,0
1738247067.319541,0
1738247067.3359883,0
1738247067.352407,0
1738247067.369264,0
1738247067.386741,0
1738247067.402568,0
1738247067.4194136,0
1738247067.436566,0
1738247067.4528987,0
1738247067.4696538,0
1738247067.487212,0
1738247067.5027688,0
1738247067.520262,0
1738247067.5365984,0
1738247067.553021,0
1738247067.569733,0
1738247067.5874758,0
1738247067.603665,0
1738247067.6202896,0
1738247067.6372373,0
1738247067.6532762,0
1738247067.6695387,0
1738247067.6870265,0
1738247067.7034037,0
1738247067.71993,0
1738247067.7372618,0
1738247067.7534478,0
1738247067.769883,0
1738247067.7875743,0
1738247067.8035033,0
1738247067.8201096,0
1738247067.837412,0
1738247067.8536785,0
1738247067.869795,0
1738247067.887135,0
1738247067.9034774,0
1738247067.9198146,0
1738247067.9373465,0
1738247067.9536226,0
1738247067.9701998,0
1738247067.9876478,0
1738247068.0038404,0
1738247068.0203483,0
1738247068.0375614,0
1738247068.0532591,0
1738247068.070676,0
1738247068.088185,0
1738247068.1035604,0
1738247068.121282,0
1738247068.1374643,0
1738247068.153348,0
1738247068.1710994,0
1738247068.1882794,0
1738247068.205032,0
1738247068.2209148,0
1738247068.2384388,0
1738247068.2546034,0
1738247068.2710063,0
1738247068.288283,0
1738247068.3044672,0
1738247068.3210323,0
1738247068.3390746,0
1738247068.3552606,0
1738247068.3710074,0
1738247068.3887002,0
1738247068.405469,0
1738247068.420757,0
1738247068.439336,0
1738247068.455906,0
1738247068.4716609,0
1738247068.4887378,0
1738247068.5052087,0
1738247068.5217788,0
1738247068.5389678,0
1738247068.55662,0
1738247068.572016,0
1738247068.5887053,0
1738247068.6056702,0
1738247068.621842,0
1738247068.6389244,0
1738247068.656161,0
1738247068.671376,0
1738247068.689046,0
1738247068.7057955,0
1738247068.721851,0
1738247068.7399728,0
1738247068.7568314,0
1738247068.7721388,0
1738247068.789149,0
1738247068.8063276,0
1738247068.82204,0
1738247068.8399022,0
1738247068.857888,0
1738247068.8719115,0
1738247068.889586,0
1738247068.9064386,0
1738247068.9223185,0
1738247068.9398828,0
1738247068.9577007,0
1738247068.9729478,0
1738247068.9902246,0
1738247069.007686,0
1738247069.022698,0
1738247069.040754,0
1738247069.0587022,0
1738247069.0729852,1
1738247069.0905726,1
1738247069.108076,1
1738247069.1234949,1
1738247069.140789,1
1738247069.1591182,1
1738247069.1739826,1
1738247069.191303,1
1738247069.2084527,1
1738247069.2246156,1
1738247069.2419128,1
1738247069.259175,1
1738247069.276134,1
1738247069.2926035,1
1738247069.3091905,1
1738247069.3253496,1
1738247069.3421884,1
1738247069.359473,1
1738247069.3748603,1
1738247069.3925023,1
1738247069.4099169,1
1738247069.4251115,1
1738247069.442896,1
1738247069.4603472,1
1738247069.475618,1
1738247069.49234,1
1738247069.5099094,1
1738247069.5259416,1
1738247069.542353,1
1738247069.5602183,1
1738247069.5746496,1
1738247069.591568,1
1738247069.609629,1
1738247069.6248844,1
1738247069.6426115,1
1738247069.659619,1
1738247069.6744337,1
1738247069.692019,1
1738247069.7095702,1
1738247069.7248726,1
1738247069.7421567,1
1738247069.7597396,1
1738247069.7745771,1
1738247069.791589,1
1738247069.809559,1
1738247069.8242872,1
1738247069.8420637,1
1738247069.859805,1
1738247069.8744266,1
1738247069.8919854,1
1738247069.9098804,1
1738247069.9248157,1
1738247069.942243,1
1738247069.959767,1
1738247069.974187,1
1738247069.9929025,1
1738247070.0095186,1
1738247070.025553,1
1738247070.042459,1
1738247070.0603323,1
1738247070.0752096,1
1738247070.0924582,1
1738247070.110061,1
1738247070.125912,1
1738247070.1430042,1
1738247070.1616597,1
1738247070.1778142,1
1738247070.1954868,1
1738247070.2112424,1
1738247070.227895,1
1738247070.2461092,1
1738247070.2611868,1
1738247070.2768486,1
1738247070.2942412,1
1738247070.3108208,1
1738247070.3264167,1
1738247070.3451638,1
1738247070.361105,1
1738247070.375241,1
1738247070.3936515,1
1738247070.410908,1
1738247070.4263487,1
1738247070.444577,1
1738247070.4614491,1
1738247070.4758198,1
1738247070.4942243,1
1738247070.5117817,1
1738247070.5270083,1
1738247070.544961,1
1738247070.5613496,1
1738247070.5767674,1
1738247070.594912,1
1738247070.611858,1
1738247070.6267571,1
1738247070.6459172,1
1738247070.6614847,1
1738247070.6764233,1
1738247070.6949968,1
1738247070.7115078,1
1738247070.727573,1
1738247070.7462783,1
1738247070.762713,1
1738247070.7767775,1
1738247070.796624,1
1738247070.812069,1
1738247070.8269775,1
1738247070.845941,1
1738247070.8624563,1
1738247070.877172,1
1738247070.8963394,1
1738247070.9130406,1
1738247070.927468,1
1738247070.9466937,1
1738247070.9633243,1
1738247070.9776547,1
1738247070.997134,1
1738247071.0128324,1
1738247071.0280845,1
1738247071.046948,1
1738247071.0635724,1
1738247071.077737,0
1738247071.0972836,0
1738247071.1126904,0
1738247071.128611,0
1738247071.1478295,0
1738247071.1632206,0
1738247071.1785777,0
1738247071.1977422,0
1738247071.2128704,0
1738247071.22841,0
1738247071.247701,0
1738247071.2640035,0
1738247071.2777307,0
1738247071.2979712,0
1738247071.312787,0
1738247071.327871,0
1738247071.3482442,0
1738247071.3629754,0
1738247071.3776276,0
1738247071.3978946,0
1738247071.4135656,0
